timestamp,nodeid,dt,datetime
1781370,30,1970-01-21 14:49:30,1970-01-21 14:49:30
1781370,31,1970-01-21 14:49:30,1970-01-21 14:49:30
1781370,35,1970-01-21 14:49:30,1970-01-21 14:49:30
1781370,38,1970-01-21 14:49:30,1970-01-21 14:49:30
1781400,1,1970-01-21 14:50:00,1970-01-21 14:50:00
1781400,4,1970-01-21 14:50:00,1970-01-21 14:50:00
1781400,30,1970-01-21 14:50:00,1970-01-21 14:50:00
1781400,35,1970-01-21 14:50:00,1970-01-21 14:50:00
1781400,36,1970-01-21 14:50:00,1970-01-21 14:50:00
1781430,3,1970-01-21 14:50:30,1970-01-21 14:50:30
1781430,14,1970-01-21 14:50:30,1970-01-21 14:50:30
1781430,16,1970-01-21 14:50:30,1970-01-21 14:50:30
1781430,17,1970-01-21 14:50:30,1970-01-21 14:50:30
1781430,21,1970-01-21 14:50:30,1970-01-21 14:50:30
1781430,30,1970-01-21 14:50:30,1970-01-21 14:50:30
1781430,32,1970-01-21 14:50:30,1970-01-21 14:50:30
1781430,33,1970-01-21 14:50:30,1970-01-21 14:50:30
1781430,35,1970-01-21 14:50:30,1970-01-21 14:50:30
1781430,38,1970-01-21 14:50:30,1970-01-21 14:50:30
1781460,12,1970-01-21 14:51:00,1970-01-21 14:51:00
1781460,17,1970-01-21 14:51:00,1970-01-21 14:51:00
1781460,32,1970-01-21 14:51:00,1970-01-21 14:51:00
1781460,35,1970-01-21 14:51:00,1970-01-21 14:51:00
1781460,43,1970-01-21 14:51:00,1970-01-21 14:51:00
1781490,4,1970-01-21 14:51:30,1970-01-21 14:51:30
1781490,29,1970-01-21 14:51:30,1970-01-21 14:51:30
1781490,34,1970-01-21 14:51:30,1970-01-21 14:51:30
1781490,35,1970-01-21 14:51:30,1970-01-21 14:51:30
1781490,38,1970-01-21 14:51:30,1970-01-21 14:51:30
1781490,42,1970-01-21 14:51:30,1970-01-21 14:51:30
1781520,1,1970-01-21 14:52:00,1970-01-21 14:52:00
1781520,2,1970-01-21 14:52:00,1970-01-21 14:52:00
1781520,17,1970-01-21 14:52:00,1970-01-21 14:52:00
1781520,19,1970-01-21 14:52:00,1970-01-21 14:52:00
1781520,21,1970-01-21 14:52:00,1970-01-21 14:52:00
1781520,27,1970-01-21 14:52:00,1970-01-21 14:52:00
1781520,29,1970-01-21 14:52:00,1970-01-21 14:52:00
1781520,38,1970-01-21 14:52:00,1970-01-21 14:52:00
1781550,13,1970-01-21 14:52:30,1970-01-21 14:52:30
1781550,19,1970-01-21 14:52:30,1970-01-21 14:52:30
1781550,22,1970-01-21 14:52:30,1970-01-21 14:52:30
1781550,23,1970-01-21 14:52:30,1970-01-21 14:52:30
1781580,2,1970-01-21 14:53:00,1970-01-21 14:53:00
1781580,3,1970-01-21 14:53:00,1970-01-21 14:53:00
1781580,28,1970-01-21 14:53:00,1970-01-21 14:53:00
1781580,31,1970-01-21 14:53:00,1970-01-21 14:53:00
1781580,35,1970-01-21 14:53:00,1970-01-21 14:53:00
1781580,38,1970-01-21 14:53:00,1970-01-21 14:53:00
1781580,46,1970-01-21 14:53:00,1970-01-21 14:53:00
1781610,4,1970-01-21 14:53:30,1970-01-21 14:53:30
1781610,12,1970-01-21 14:53:30,1970-01-21 14:53:30
1781610,16,1970-01-21 14:53:30,1970-01-21 14:53:30
1781610,30,1970-01-21 14:53:30,1970-01-21 14:53:30
1781610,31,1970-01-21 14:53:30,1970-01-21 14:53:30
1781610,35,1970-01-21 14:53:30,1970-01-21 14:53:30
1781610,38,1970-01-21 14:53:30,1970-01-21 14:53:30
1781610,40,1970-01-21 14:53:30,1970-01-21 14:53:30
1781640,29,1970-01-21 14:54:00,1970-01-21 14:54:00
1781640,30,1970-01-21 14:54:00,1970-01-21 14:54:00
1781640,31,1970-01-21 14:54:00,1970-01-21 14:54:00
1781640,34,1970-01-21 14:54:00,1970-01-21 14:54:00
1781640,35,1970-01-21 14:54:00,1970-01-21 14:54:00
1781640,36,1970-01-21 14:54:00,1970-01-21 14:54:00
1781640,38,1970-01-21 14:54:00,1970-01-21 14:54:00
1781640,45,1970-01-21 14:54:00,1970-01-21 14:54:00
1781670,1,1970-01-21 14:54:30,1970-01-21 14:54:30
1781670,2,1970-01-21 14:54:30,1970-01-21 14:54:30
1781670,14,1970-01-21 14:54:30,1970-01-21 14:54:30
1781670,17,1970-01-21 14:54:30,1970-01-21 14:54:30
1781670,30,1970-01-21 14:54:30,1970-01-21 14:54:30
1781670,35,1970-01-21 14:54:30,1970-01-21 14:54:30
1781670,38,1970-01-21 14:54:30,1970-01-21 14:54:30
1781700,3,1970-01-21 14:55:00,1970-01-21 14:55:00
1781700,4,1970-01-21 14:55:00,1970-01-21 14:55:00
1781700,11,1970-01-21 14:55:00,1970-01-21 14:55:00
1781700,16,1970-01-21 14:55:00,1970-01-21 14:55:00
1781700,29,1970-01-21 14:55:00,1970-01-21 14:55:00
1781700,31,1970-01-21 14:55:00,1970-01-21 14:55:00
1781700,32,1970-01-21 14:55:00,1970-01-21 14:55:00
1781700,35,1970-01-21 14:55:00,1970-01-21 14:55:00
1781700,40,1970-01-21 14:55:00,1970-01-21 14:55:00
1781760,16,1970-01-21 14:56:00,1970-01-21 14:56:00
1781760,21,1970-01-21 14:56:00,1970-01-21 14:56:00
1781790,2,1970-01-21 14:56:30,1970-01-21 14:56:30
1781790,6,1970-01-21 14:56:30,1970-01-21 14:56:30
1781790,7,1970-01-21 14:56:30,1970-01-21 14:56:30
1781790,32,1970-01-21 14:56:30,1970-01-21 14:56:30
1781790,34,1970-01-21 14:56:30,1970-01-21 14:56:30
1781790,35,1970-01-21 14:56:30,1970-01-21 14:56:30
1781820,13,1970-01-21 14:57:00,1970-01-21 14:57:00
1781820,14,1970-01-21 14:57:00,1970-01-21 14:57:00
1781820,16,1970-01-21 14:57:00,1970-01-21 14:57:00
1781850,2,1970-01-21 14:57:30,1970-01-21 14:57:30
1781850,6,1970-01-21 14:57:30,1970-01-21 14:57:30
1781850,14,1970-01-21 14:57:30,1970-01-21 14:57:30
1781850,16,1970-01-21 14:57:30,1970-01-21 14:57:30
1781880,4,1970-01-21 14:58:00,1970-01-21 14:58:00
1781880,30,1970-01-21 14:58:00,1970-01-21 14:58:00
1781880,31,1970-01-21 14:58:00,1970-01-21 14:58:00
1781880,35,1970-01-21 14:58:00,1970-01-21 14:58:00
1781880,43,1970-01-21 14:58:00,1970-01-21 14:58:00
1781910,2,1970-01-21 14:58:30,1970-01-21 14:58:30
1781910,13,1970-01-21 14:58:30,1970-01-21 14:58:30
1781910,19,1970-01-21 14:58:30,1970-01-21 14:58:30
1781910,22,1970-01-21 14:58:30,1970-01-21 14:58:30
1781910,31,1970-01-21 14:58:30,1970-01-21 14:58:30
1781910,32,1970-01-21 14:58:30,1970-01-21 14:58:30
1781910,35,1970-01-21 14:58:30,1970-01-21 14:58:30
1781910,40,1970-01-21 14:58:30,1970-01-21 14:58:30
1781970,4,1970-01-21 14:59:30,1970-01-21 14:59:30
1781970,17,1970-01-21 14:59:30,1970-01-21 14:59:30
1781970,33,1970-01-21 14:59:30,1970-01-21 14:59:30
1781970,35,1970-01-21 14:59:30,1970-01-21 14:59:30
1782000,11,1970-01-21 15:00:00,1970-01-21 15:00:00
1782000,17,1970-01-21 15:00:00,1970-01-21 15:00:00
1782000,21,1970-01-21 15:00:00,1970-01-21 15:00:00
1782000,22,1970-01-21 15:00:00,1970-01-21 15:00:00
1782030,14,1970-01-21 15:00:30,1970-01-21 15:00:30
1782030,16,1970-01-21 15:00:30,1970-01-21 15:00:30
1782060,3,1970-01-21 15:01:00,1970-01-21 15:01:00
1782060,11,1970-01-21 15:01:00,1970-01-21 15:01:00
1782060,35,1970-01-21 15:01:00,1970-01-21 15:01:00
1782060,36,1970-01-21 15:01:00,1970-01-21 15:01:00
1782060,43,1970-01-21 15:01:00,1970-01-21 15:01:00
1782090,3,1970-01-21 15:01:30,1970-01-21 15:01:30
1782090,32,1970-01-21 15:01:30,1970-01-21 15:01:30
1782090,33,1970-01-21 15:01:30,1970-01-21 15:01:30
1782090,35,1970-01-21 15:01:30,1970-01-21 15:01:30
1782090,38,1970-01-21 15:01:30,1970-01-21 15:01:30
1782090,45,1970-01-21 15:01:30,1970-01-21 15:01:30
1782120,13,1970-01-21 15:02:00,1970-01-21 15:02:00
1782120,19,1970-01-21 15:02:00,1970-01-21 15:02:00
1782120,22,1970-01-21 15:02:00,1970-01-21 15:02:00
1782120,23,1970-01-21 15:02:00,1970-01-21 15:02:00
1782150,16,1970-01-21 15:02:30,1970-01-21 15:02:30
1782150,19,1970-01-21 15:02:30,1970-01-21 15:02:30
1782150,21,1970-01-21 15:02:30,1970-01-21 15:02:30
1782150,24,1970-01-21 15:02:30,1970-01-21 15:02:30
1782150,35,1970-01-21 15:02:30,1970-01-21 15:02:30
1782150,42,1970-01-21 15:02:30,1970-01-21 15:02:30
1782180,14,1970-01-21 15:03:00,1970-01-21 15:03:00
1782180,29,1970-01-21 15:03:00,1970-01-21 15:03:00
1782180,31,1970-01-21 15:03:00,1970-01-21 15:03:00
1782180,35,1970-01-21 15:03:00,1970-01-21 15:03:00
1782180,42,1970-01-21 15:03:00,1970-01-21 15:03:00
1782210,6,1970-01-21 15:03:30,1970-01-21 15:03:30
1782210,9,1970-01-21 15:03:30,1970-01-21 15:03:30
1782210,12,1970-01-21 15:03:30,1970-01-21 15:03:30
1782210,14,1970-01-21 15:03:30,1970-01-21 15:03:30
1782210,16,1970-01-21 15:03:30,1970-01-21 15:03:30
1782240,12,1970-01-21 15:04:00,1970-01-21 15:04:00
1782240,19,1970-01-21 15:04:00,1970-01-21 15:04:00
1782240,21,1970-01-21 15:04:00,1970-01-21 15:04:00
1782240,22,1970-01-21 15:04:00,1970-01-21 15:04:00
1782300,6,1970-01-21 15:05:00,1970-01-21 15:05:00
1782300,16,1970-01-21 15:05:00,1970-01-21 15:05:00
1782300,19,1970-01-21 15:05:00,1970-01-21 15:05:00
1782300,30,1970-01-21 15:05:00,1970-01-21 15:05:00
1782300,49,1970-01-21 15:05:00,1970-01-21 15:05:00
1782330,3,1970-01-21 15:05:30,1970-01-21 15:05:30
1782330,32,1970-01-21 15:05:30,1970-01-21 15:05:30
1782330,34,1970-01-21 15:05:30,1970-01-21 15:05:30
1782330,35,1970-01-21 15:05:30,1970-01-21 15:05:30
1782330,39,1970-01-21 15:05:30,1970-01-21 15:05:30
1782330,41,1970-01-21 15:05:30,1970-01-21 15:05:30
1782360,4,1970-01-21 15:06:00,1970-01-21 15:06:00
1782360,6,1970-01-21 15:06:00,1970-01-21 15:06:00
1782360,12,1970-01-21 15:06:00,1970-01-21 15:06:00
1782360,17,1970-01-21 15:06:00,1970-01-21 15:06:00
1782390,6,1970-01-21 15:06:30,1970-01-21 15:06:30
1782390,7,1970-01-21 15:06:30,1970-01-21 15:06:30
1782390,17,1970-01-21 15:06:30,1970-01-21 15:06:30
1782390,19,1970-01-21 15:06:30,1970-01-21 15:06:30
1782390,28,1970-01-21 15:06:30,1970-01-21 15:06:30
1782390,32,1970-01-21 15:06:30,1970-01-21 15:06:30
1782390,35,1970-01-21 15:06:30,1970-01-21 15:06:30
1782390,38,1970-01-21 15:06:30,1970-01-21 15:06:30
1782390,45,1970-01-21 15:06:30,1970-01-21 15:06:30
1782390,51,1970-01-21 15:06:30,1970-01-21 15:06:30
1782420,3,1970-01-21 15:07:00,1970-01-21 15:07:00
1782420,6,1970-01-21 15:07:00,1970-01-21 15:07:00
1782420,16,1970-01-21 15:07:00,1970-01-21 15:07:00
1782420,17,1970-01-21 15:07:00,1970-01-21 15:07:00
1782420,19,1970-01-21 15:07:00,1970-01-21 15:07:00
1782420,21,1970-01-21 15:07:00,1970-01-21 15:07:00
1782480,14,1970-01-21 15:08:00,1970-01-21 15:08:00
1782480,19,1970-01-21 15:08:00,1970-01-21 15:08:00
1782480,24,1970-01-21 15:08:00,1970-01-21 15:08:00
1782480,34,1970-01-21 15:08:00,1970-01-21 15:08:00
1782480,49,1970-01-21 15:08:00,1970-01-21 15:08:00
1782510,2,1970-01-21 15:08:30,1970-01-21 15:08:30
1782510,3,1970-01-21 15:08:30,1970-01-21 15:08:30
1782510,6,1970-01-21 15:08:30,1970-01-21 15:08:30
1782510,12,1970-01-21 15:08:30,1970-01-21 15:08:30
1782540,1,1970-01-21 15:09:00,1970-01-21 15:09:00
1782540,2,1970-01-21 15:09:00,1970-01-21 15:09:00
1782540,4,1970-01-21 15:09:00,1970-01-21 15:09:00
1782540,6,1970-01-21 15:09:00,1970-01-21 15:09:00
1782540,13,1970-01-21 15:09:00,1970-01-21 15:09:00
1782540,17,1970-01-21 15:09:00,1970-01-21 15:09:00
1782540,31,1970-01-21 15:09:00,1970-01-21 15:09:00
1782540,32,1970-01-21 15:09:00,1970-01-21 15:09:00
1782540,35,1970-01-21 15:09:00,1970-01-21 15:09:00
1782540,44,1970-01-21 15:09:00,1970-01-21 15:09:00
1782570,12,1970-01-21 15:09:30,1970-01-21 15:09:30
1782570,14,1970-01-21 15:09:30,1970-01-21 15:09:30
1782570,17,1970-01-21 15:09:30,1970-01-21 15:09:30
1782570,22,1970-01-21 15:09:30,1970-01-21 15:09:30
1782600,31,1970-01-21 15:10:00,1970-01-21 15:10:00
1782600,32,1970-01-21 15:10:00,1970-01-21 15:10:00
1782600,33,1970-01-21 15:10:00,1970-01-21 15:10:00
1782630,1,1970-01-21 15:10:30,1970-01-21 15:10:30
1782630,3,1970-01-21 15:10:30,1970-01-21 15:10:30
1782630,29,1970-01-21 15:10:30,1970-01-21 15:10:30
1782630,32,1970-01-21 15:10:30,1970-01-21 15:10:30
1782630,35,1970-01-21 15:10:30,1970-01-21 15:10:30
1782630,37,1970-01-21 15:10:30,1970-01-21 15:10:30
1782630,42,1970-01-21 15:10:30,1970-01-21 15:10:30
1782660,3,1970-01-21 15:11:00,1970-01-21 15:11:00
1782660,31,1970-01-21 15:11:00,1970-01-21 15:11:00
1782660,35,1970-01-21 15:11:00,1970-01-21 15:11:00
1782720,2,1970-01-21 15:12:00,1970-01-21 15:12:00
1782720,17,1970-01-21 15:12:00,1970-01-21 15:12:00
1782720,19,1970-01-21 15:12:00,1970-01-21 15:12:00
1782720,23,1970-01-21 15:12:00,1970-01-21 15:12:00
1782720,27,1970-01-21 15:12:00,1970-01-21 15:12:00
1782720,29,1970-01-21 15:12:00,1970-01-21 15:12:00
1782720,36,1970-01-21 15:12:00,1970-01-21 15:12:00
1782720,43,1970-01-21 15:12:00,1970-01-21 15:12:00
1782750,4,1970-01-21 15:12:30,1970-01-21 15:12:30
1782750,6,1970-01-21 15:12:30,1970-01-21 15:12:30
1782750,19,1970-01-21 15:12:30,1970-01-21 15:12:30
1782780,11,1970-01-21 15:13:00,1970-01-21 15:13:00
1782780,16,1970-01-21 15:13:00,1970-01-21 15:13:00
1782780,19,1970-01-21 15:13:00,1970-01-21 15:13:00
1782780,21,1970-01-21 15:13:00,1970-01-21 15:13:00
1782810,2,1970-01-21 15:13:30,1970-01-21 15:13:30
1782810,17,1970-01-21 15:13:30,1970-01-21 15:13:30
1782810,29,1970-01-21 15:13:30,1970-01-21 15:13:30
1782810,34,1970-01-21 15:13:30,1970-01-21 15:13:30
1782810,35,1970-01-21 15:13:30,1970-01-21 15:13:30
1782840,17,1970-01-21 15:14:00,1970-01-21 15:14:00
1782840,31,1970-01-21 15:14:00,1970-01-21 15:14:00
1782840,35,1970-01-21 15:14:00,1970-01-21 15:14:00
1782840,38,1970-01-21 15:14:00,1970-01-21 15:14:00
1782870,2,1970-01-21 15:14:30,1970-01-21 15:14:30
1782870,14,1970-01-21 15:14:30,1970-01-21 15:14:30
1782870,17,1970-01-21 15:14:30,1970-01-21 15:14:30
1782870,31,1970-01-21 15:14:30,1970-01-21 15:14:30
1782870,34,1970-01-21 15:14:30,1970-01-21 15:14:30
1782900,16,1970-01-21 15:15:00,1970-01-21 15:15:00
1782900,26,1970-01-21 15:15:00,1970-01-21 15:15:00
1782900,38,1970-01-21 15:15:00,1970-01-21 15:15:00
1782930,14,1970-01-21 15:15:30,1970-01-21 15:15:30
1782930,16,1970-01-21 15:15:30,1970-01-21 15:15:30
1782960,29,1970-01-21 15:16:00,1970-01-21 15:16:00
1782960,31,1970-01-21 15:16:00,1970-01-21 15:16:00
1782960,33,1970-01-21 15:16:00,1970-01-21 15:16:00
1782960,37,1970-01-21 15:16:00,1970-01-21 15:16:00
1782990,29,1970-01-21 15:16:30,1970-01-21 15:16:30
1782990,34,1970-01-21 15:16:30,1970-01-21 15:16:30
1782990,35,1970-01-21 15:16:30,1970-01-21 15:16:30
1782990,46,1970-01-21 15:16:30,1970-01-21 15:16:30
1783050,11,1970-01-21 15:17:30,1970-01-21 15:17:30
1783050,19,1970-01-21 15:17:30,1970-01-21 15:17:30
1783050,22,1970-01-21 15:17:30,1970-01-21 15:17:30
1783080,6,1970-01-21 15:18:00,1970-01-21 15:18:00
1783080,14,1970-01-21 15:18:00,1970-01-21 15:18:00
1783080,17,1970-01-21 15:18:00,1970-01-21 15:18:00
1783080,21,1970-01-21 15:18:00,1970-01-21 15:18:00
1783170,2,1970-01-21 15:19:30,1970-01-21 15:19:30
1783170,4,1970-01-21 15:19:30,1970-01-21 15:19:30
1783170,13,1970-01-21 15:19:30,1970-01-21 15:19:30
1783170,14,1970-01-21 15:19:30,1970-01-21 15:19:30
1783170,17,1970-01-21 15:19:30,1970-01-21 15:19:30
1783170,22,1970-01-21 15:19:30,1970-01-21 15:19:30
1783170,35,1970-01-21 15:19:30,1970-01-21 15:19:30
1783200,17,1970-01-21 15:20:00,1970-01-21 15:20:00
1783200,19,1970-01-21 15:20:00,1970-01-21 15:20:00
1783200,22,1970-01-21 15:20:00,1970-01-21 15:20:00
1783200,23,1970-01-21 15:20:00,1970-01-21 15:20:00
1783260,19,1970-01-21 15:21:00,1970-01-21 15:21:00
1783260,22,1970-01-21 15:21:00,1970-01-21 15:21:00
1783260,23,1970-01-21 15:21:00,1970-01-21 15:21:00
1783290,3,1970-01-21 15:21:30,1970-01-21 15:21:30
1783290,6,1970-01-21 15:21:30,1970-01-21 15:21:30
1783290,11,1970-01-21 15:21:30,1970-01-21 15:21:30
1783290,14,1970-01-21 15:21:30,1970-01-21 15:21:30
1783290,16,1970-01-21 15:21:30,1970-01-21 15:21:30
1783320,16,1970-01-21 15:22:00,1970-01-21 15:22:00
1783320,17,1970-01-21 15:22:00,1970-01-21 15:22:00
1783320,19,1970-01-21 15:22:00,1970-01-21 15:22:00
1783320,21,1970-01-21 15:22:00,1970-01-21 15:22:00
1783320,27,1970-01-21 15:22:00,1970-01-21 15:22:00
1783320,32,1970-01-21 15:22:00,1970-01-21 15:22:00
1783320,34,1970-01-21 15:22:00,1970-01-21 15:22:00
1783320,35,1970-01-21 15:22:00,1970-01-21 15:22:00
1783320,36,1970-01-21 15:22:00,1970-01-21 15:22:00
1783320,53,1970-01-21 15:22:00,1970-01-21 15:22:00
1783350,34,1970-01-21 15:22:30,1970-01-21 15:22:30
1783350,35,1970-01-21 15:22:30,1970-01-21 15:22:30
1783350,36,1970-01-21 15:22:30,1970-01-21 15:22:30
1783350,44,1970-01-21 15:22:30,1970-01-21 15:22:30
1783350,46,1970-01-21 15:22:30,1970-01-21 15:22:30
1783380,44,1970-01-21 15:23:00,1970-01-21 15:23:00
1783410,1,1970-01-21 15:23:30,1970-01-21 15:23:30
1783410,6,1970-01-21 15:23:30,1970-01-21 15:23:30
1783410,35,1970-01-21 15:23:30,1970-01-21 15:23:30
1783410,38,1970-01-21 15:23:30,1970-01-21 15:23:30
1783410,40,1970-01-21 15:23:30,1970-01-21 15:23:30
1783440,2,1970-01-21 15:24:00,1970-01-21 15:24:00
1783440,13,1970-01-21 15:24:00,1970-01-21 15:24:00
1783440,19,1970-01-21 15:24:00,1970-01-21 15:24:00
1783440,21,1970-01-21 15:24:00,1970-01-21 15:24:00
1783440,23,1970-01-21 15:24:00,1970-01-21 15:24:00
1783440,32,1970-01-21 15:24:00,1970-01-21 15:24:00
1783440,35,1970-01-21 15:24:00,1970-01-21 15:24:00
1783500,17,1970-01-21 15:25:00,1970-01-21 15:25:00
1783500,19,1970-01-21 15:25:00,1970-01-21 15:25:00
1783500,21,1970-01-21 15:25:00,1970-01-21 15:25:00
1783500,22,1970-01-21 15:25:00,1970-01-21 15:25:00
1783500,23,1970-01-21 15:25:00,1970-01-21 15:25:00
1783530,1,1970-01-21 15:25:30,1970-01-21 15:25:30
1783530,2,1970-01-21 15:25:30,1970-01-21 15:25:30
1783530,31,1970-01-21 15:25:30,1970-01-21 15:25:30
1783530,35,1970-01-21 15:25:30,1970-01-21 15:25:30
1783590,4,1970-01-21 15:26:30,1970-01-21 15:26:30
1783590,16,1970-01-21 15:26:30,1970-01-21 15:26:30
1783590,35,1970-01-21 15:26:30,1970-01-21 15:26:30
1783590,38,1970-01-21 15:26:30,1970-01-21 15:26:30
1783590,45,1970-01-21 15:26:30,1970-01-21 15:26:30
1783620,19,1970-01-21 15:27:00,1970-01-21 15:27:00
1783620,23,1970-01-21 15:27:00,1970-01-21 15:27:00
1783650,1,1970-01-21 15:27:30,1970-01-21 15:27:30
1783650,3,1970-01-21 15:27:30,1970-01-21 15:27:30
1783650,11,1970-01-21 15:27:30,1970-01-21 15:27:30
1783650,14,1970-01-21 15:27:30,1970-01-21 15:27:30
1783650,17,1970-01-21 15:27:30,1970-01-21 15:27:30
1783680,10,1970-01-21 15:28:00,1970-01-21 15:28:00
1783680,13,1970-01-21 15:28:00,1970-01-21 15:28:00
1783680,17,1970-01-21 15:28:00,1970-01-21 15:28:00
1783680,19,1970-01-21 15:28:00,1970-01-21 15:28:00
1783680,23,1970-01-21 15:28:00,1970-01-21 15:28:00
1783710,2,1970-01-21 15:28:30,1970-01-21 15:28:30
1783710,6,1970-01-21 15:28:30,1970-01-21 15:28:30
1783710,14,1970-01-21 15:28:30,1970-01-21 15:28:30
1783710,16,1970-01-21 15:28:30,1970-01-21 15:28:30
1783710,17,1970-01-21 15:28:30,1970-01-21 15:28:30
1783710,29,1970-01-21 15:28:30,1970-01-21 15:28:30
1783740,14,1970-01-21 15:29:00,1970-01-21 15:29:00
1783740,17,1970-01-21 15:29:00,1970-01-21 15:29:00
1783740,21,1970-01-21 15:29:00,1970-01-21 15:29:00
1783770,6,1970-01-21 15:29:30,1970-01-21 15:29:30
1783770,7,1970-01-21 15:29:30,1970-01-21 15:29:30
1783770,11,1970-01-21 15:29:30,1970-01-21 15:29:30
1783770,13,1970-01-21 15:29:30,1970-01-21 15:29:30
1783770,14,1970-01-21 15:29:30,1970-01-21 15:29:30
1783770,16,1970-01-21 15:29:30,1970-01-21 15:29:30
1783770,19,1970-01-21 15:29:30,1970-01-21 15:29:30
1783770,22,1970-01-21 15:29:30,1970-01-21 15:29:30
1783770,29,1970-01-21 15:29:30,1970-01-21 15:29:30
1783770,33,1970-01-21 15:29:30,1970-01-21 15:29:30
1783770,35,1970-01-21 15:29:30,1970-01-21 15:29:30
1783770,40,1970-01-21 15:29:30,1970-01-21 15:29:30
1783800,31,1970-01-21 15:30:00,1970-01-21 15:30:00
1783800,35,1970-01-21 15:30:00,1970-01-21 15:30:00
1783800,36,1970-01-21 15:30:00,1970-01-21 15:30:00
1783800,42,1970-01-21 15:30:00,1970-01-21 15:30:00
1783830,1,1970-01-21 15:30:30,1970-01-21 15:30:30
1783830,4,1970-01-21 15:30:30,1970-01-21 15:30:30
1783830,11,1970-01-21 15:30:30,1970-01-21 15:30:30
1783830,16,1970-01-21 15:30:30,1970-01-21 15:30:30
1783830,29,1970-01-21 15:30:30,1970-01-21 15:30:30
1783830,32,1970-01-21 15:30:30,1970-01-21 15:30:30
1783830,35,1970-01-21 15:30:30,1970-01-21 15:30:30
1783830,40,1970-01-21 15:30:30,1970-01-21 15:30:30
1783830,45,1970-01-21 15:30:30,1970-01-21 15:30:30
1783860,4,1970-01-21 15:31:00,1970-01-21 15:31:00
1783860,16,1970-01-21 15:31:00,1970-01-21 15:31:00
1783860,17,1970-01-21 15:31:00,1970-01-21 15:31:00
1783860,35,1970-01-21 15:31:00,1970-01-21 15:31:00
1783860,40,1970-01-21 15:31:00,1970-01-21 15:31:00
1783890,4,1970-01-21 15:31:30,1970-01-21 15:31:30
1783890,29,1970-01-21 15:31:30,1970-01-21 15:31:30
1783890,31,1970-01-21 15:31:30,1970-01-21 15:31:30
1783890,35,1970-01-21 15:31:30,1970-01-21 15:31:30
1783890,36,1970-01-21 15:31:30,1970-01-21 15:31:30
1783890,38,1970-01-21 15:31:30,1970-01-21 15:31:30
1783890,43,1970-01-21 15:31:30,1970-01-21 15:31:30
1783920,4,1970-01-21 15:32:00,1970-01-21 15:32:00
1783920,35,1970-01-21 15:32:00,1970-01-21 15:32:00
1783920,36,1970-01-21 15:32:00,1970-01-21 15:32:00
1783920,40,1970-01-21 15:32:00,1970-01-21 15:32:00
1783950,14,1970-01-21 15:32:30,1970-01-21 15:32:30
1783950,17,1970-01-21 15:32:30,1970-01-21 15:32:30
1783950,21,1970-01-21 15:32:30,1970-01-21 15:32:30
1783950,26,1970-01-21 15:32:30,1970-01-21 15:32:30
1783950,31,1970-01-21 15:32:30,1970-01-21 15:32:30
1783950,32,1970-01-21 15:32:30,1970-01-21 15:32:30
1783950,39,1970-01-21 15:32:30,1970-01-21 15:32:30
1783950,42,1970-01-21 15:32:30,1970-01-21 15:32:30
1783950,54,1970-01-21 15:32:30,1970-01-21 15:32:30
1784010,14,1970-01-21 15:33:30,1970-01-21 15:33:30
1784010,19,1970-01-21 15:33:30,1970-01-21 15:33:30
1784010,21,1970-01-21 15:33:30,1970-01-21 15:33:30
1784070,3,1970-01-21 15:34:30,1970-01-21 15:34:30
1784070,6,1970-01-21 15:34:30,1970-01-21 15:34:30
1784070,12,1970-01-21 15:34:30,1970-01-21 15:34:30
1784070,14,1970-01-21 15:34:30,1970-01-21 15:34:30
1784070,19,1970-01-21 15:34:30,1970-01-21 15:34:30
1784070,21,1970-01-21 15:34:30,1970-01-21 15:34:30
1784070,22,1970-01-21 15:34:30,1970-01-21 15:34:30
1784100,31,1970-01-21 15:35:00,1970-01-21 15:35:00
1784100,34,1970-01-21 15:35:00,1970-01-21 15:35:00
1784100,35,1970-01-21 15:35:00,1970-01-21 15:35:00
1784100,36,1970-01-21 15:35:00,1970-01-21 15:35:00
1784130,6,1970-01-21 15:35:30,1970-01-21 15:35:30
1784130,19,1970-01-21 15:35:30,1970-01-21 15:35:30
1784130,21,1970-01-21 15:35:30,1970-01-21 15:35:30
1784130,53,1970-01-21 15:35:30,1970-01-21 15:35:30
1784160,17,1970-01-21 15:36:00,1970-01-21 15:36:00
1784160,34,1970-01-21 15:36:00,1970-01-21 15:36:00
1784160,35,1970-01-21 15:36:00,1970-01-21 15:36:00
1784160,36,1970-01-21 15:36:00,1970-01-21 15:36:00
1784160,40,1970-01-21 15:36:00,1970-01-21 15:36:00
1784190,14,1970-01-21 15:36:30,1970-01-21 15:36:30
1784190,16,1970-01-21 15:36:30,1970-01-21 15:36:30
1784220,1,1970-01-21 15:37:00,1970-01-21 15:37:00
1784220,2,1970-01-21 15:37:00,1970-01-21 15:37:00
1784220,31,1970-01-21 15:37:00,1970-01-21 15:37:00
1784220,42,1970-01-21 15:37:00,1970-01-21 15:37:00
1784250,17,1970-01-21 15:37:30,1970-01-21 15:37:30
1784250,19,1970-01-21 15:37:30,1970-01-21 15:37:30
1784250,30,1970-01-21 15:37:30,1970-01-21 15:37:30
1784250,31,1970-01-21 15:37:30,1970-01-21 15:37:30
1784280,14,1970-01-21 15:38:00,1970-01-21 15:38:00
